draw_id	phase	selection_coefficient	target_allele_frequency	population_af_lower	population_af_upper	duration_multiplier	requested_selection_end_generations_ago	realized_selection_end_generations_ago	exact_sample_alt_count	sample_diploids	candidate_pool_diploids	slim_scaling_factor	mutation_age_generations	selection_start_generations_ago	draw_index	seed	seed_nonce	panel_seed	panel_seed_nonce	timeout_seconds	sequence_length_bp	focal_position_bp	processing_mode	exploratory_screen_ledger_sha256
han_fixed_v2__confirmation__s0.010000__af0.300000__q5__draw055	confirmation	0.01	0.3	0.27499999999999997	0.325	0.5	1727.6579933858775	1730.0	60	100	500	5.0	2400.0	2272.0	55	380871654	0	1527917617	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.300000__q5__draw056	confirmation	0.01	0.3	0.27499999999999997	0.325	0.5	1727.6579933858775	1730.0	60	100	500	5.0	2400.0	2272.0	56	1592351025	0	695221453	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.300000__q5__draw057	confirmation	0.01	0.3	0.27499999999999997	0.325	0.5	1727.6579933858775	1730.0	60	100	500	5.0	2400.0	2272.0	57	693379837	0	942257358	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.300000__q5__draw058	confirmation	0.01	0.3	0.27499999999999997	0.325	0.5	1727.6579933858775	1730.0	60	100	500	5.0	2400.0	2272.0	58	1645333829	0	2081246488	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.300000__q5__draw059	confirmation	0.01	0.3	0.27499999999999997	0.325	0.5	1727.6579933858775	1730.0	60	100	500	5.0	2400.0	2272.0	59	2118454067	0	1815798235	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.300000__q5__draw060	confirmation	0.01	0.3	0.27499999999999997	0.325	0.5	1727.6579933858775	1730.0	60	100	500	5.0	2400.0	2272.0	60	1151048101	0	2104937769	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.300000__q5__draw061	confirmation	0.01	0.3	0.27499999999999997	0.325	0.5	1727.6579933858775	1730.0	60	100	500	5.0	2400.0	2272.0	61	1878176614	0	229449260	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.300000__q5__draw062	confirmation	0.01	0.3	0.27499999999999997	0.325	0.5	1727.6579933858775	1730.0	60	100	500	5.0	2400.0	2272.0	62	659193266	0	1631492970	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.300000__q5__draw063	confirmation	0.01	0.3	0.27499999999999997	0.325	0.5	1727.6579933858775	1730.0	60	100	500	5.0	2400.0	2272.0	63	922420233	0	1304086507	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.300000__q5__draw064	confirmation	0.01	0.3	0.27499999999999997	0.325	0.5	1727.6579933858775	1730.0	60	100	500	5.0	2400.0	2272.0	64	607235450	0	211148483	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.300000__q5__draw065	confirmation	0.01	0.3	0.27499999999999997	0.325	0.5	1727.6579933858775	1730.0	60	100	500	5.0	2400.0	2272.0	65	2141921937	0	919677923	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.300000__q5__draw066	confirmation	0.01	0.3	0.27499999999999997	0.325	0.5	1727.6579933858775	1730.0	60	100	500	5.0	2400.0	2272.0	66	1208343069	0	898913165	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.300000__q5__draw067	confirmation	0.01	0.3	0.27499999999999997	0.325	0.5	1727.6579933858775	1730.0	60	100	500	5.0	2400.0	2272.0	67	1423596840	0	805896043	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.300000__q5__draw068	confirmation	0.01	0.3	0.27499999999999997	0.325	0.5	1727.6579933858775	1730.0	60	100	500	5.0	2400.0	2272.0	68	1560962636	0	413139125	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.300000__q5__draw069	confirmation	0.01	0.3	0.27499999999999997	0.325	0.5	1727.6579933858775	1730.0	60	100	500	5.0	2400.0	2272.0	69	753488061	0	1041736723	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.300000__q5__draw070	confirmation	0.01	0.3	0.27499999999999997	0.325	0.5	1727.6579933858775	1730.0	60	100	500	5.0	2400.0	2272.0	70	1413286419	0	374333729	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.300000__q5__draw071	confirmation	0.01	0.3	0.27499999999999997	0.325	0.5	1727.6579933858775	1730.0	60	100	500	5.0	2400.0	2272.0	71	1586791633	0	1216115973	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.300000__q5__draw072	confirmation	0.01	0.3	0.27499999999999997	0.325	0.5	1727.6579933858775	1730.0	60	100	500	5.0	2400.0	2272.0	72	369813032	0	1365466444	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.300000__q5__draw073	confirmation	0.01	0.3	0.27499999999999997	0.325	0.5	1727.6579933858775	1730.0	60	100	500	5.0	2400.0	2272.0	73	509214698	0	1590554511	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.300000__q5__draw074	confirmation	0.01	0.3	0.27499999999999997	0.325	0.5	1727.6579933858775	1730.0	60	100	500	5.0	2400.0	2272.0	74	340578600	0	996182735	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.300000__q5__draw075	confirmation	0.01	0.3	0.27499999999999997	0.325	0.5	1727.6579933858775	1730.0	60	100	500	5.0	2400.0	2272.0	75	317323044	0	348381909	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.300000__q5__draw076	confirmation	0.01	0.3	0.27499999999999997	0.325	0.5	1727.6579933858775	1730.0	60	100	500	5.0	2400.0	2272.0	76	248221937	0	1086808260	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.300000__q5__draw077	confirmation	0.01	0.3	0.27499999999999997	0.325	0.5	1727.6579933858775	1730.0	60	100	500	5.0	2400.0	2272.0	77	1257434975	0	179972137	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.300000__q5__draw078	confirmation	0.01	0.3	0.27499999999999997	0.325	0.5	1727.6579933858775	1730.0	60	100	500	5.0	2400.0	2272.0	78	718886183	0	1768651950	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.300000__q5__draw079	confirmation	0.01	0.3	0.27499999999999997	0.325	0.5	1727.6579933858775	1730.0	60	100	500	5.0	2400.0	2272.0	79	840185002	0	593332054	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.300000__q5__draw080	confirmation	0.01	0.3	0.27499999999999997	0.325	0.5	1727.6579933858775	1730.0	60	100	500	5.0	2400.0	2272.0	80	1120072593	0	300396862	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.300000__q5__draw081	confirmation	0.01	0.3	0.27499999999999997	0.325	0.5	1727.6579933858775	1730.0	60	100	500	5.0	2400.0	2272.0	81	234276524	0	1331774471	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.300000__q5__draw082	confirmation	0.01	0.3	0.27499999999999997	0.325	0.5	1727.6579933858775	1730.0	60	100	500	5.0	2400.0	2272.0	82	676223423	0	2015977970	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.300000__q5__draw083	confirmation	0.01	0.3	0.27499999999999997	0.325	0.5	1727.6579933858775	1730.0	60	100	500	5.0	2400.0	2272.0	83	43552985	0	137220209	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.300000__q5__draw084	confirmation	0.01	0.3	0.27499999999999997	0.325	0.5	1727.6579933858775	1730.0	60	100	500	5.0	2400.0	2272.0	84	1875043759	0	172712978	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.300000__q5__draw085	confirmation	0.01	0.3	0.27499999999999997	0.325	0.5	1727.6579933858775	1730.0	60	100	500	5.0	2400.0	2272.0	85	2850100	0	259686154	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.300000__q5__draw086	confirmation	0.01	0.3	0.27499999999999997	0.325	0.5	1727.6579933858775	1730.0	60	100	500	5.0	2400.0	2272.0	86	1586242349	0	2062656554	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.300000__q5__draw087	confirmation	0.01	0.3	0.27499999999999997	0.325	0.5	1727.6579933858775	1730.0	60	100	500	5.0	2400.0	2272.0	87	701505070	0	1102410892	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.300000__q5__draw088	confirmation	0.01	0.3	0.27499999999999997	0.325	0.5	1727.6579933858775	1730.0	60	100	500	5.0	2400.0	2272.0	88	1436323803	0	724130657	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.300000__q5__draw089	confirmation	0.01	0.3	0.27499999999999997	0.325	0.5	1727.6579933858775	1730.0	60	100	500	5.0	2400.0	2272.0	89	1127517373	0	1165805717	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.300000__q5__draw090	confirmation	0.01	0.3	0.27499999999999997	0.325	0.5	1727.6579933858775	1730.0	60	100	500	5.0	2400.0	2272.0	90	510151789	0	799157062	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.300000__q5__draw091	confirmation	0.01	0.3	0.27499999999999997	0.325	0.5	1727.6579933858775	1730.0	60	100	500	5.0	2400.0	2272.0	91	906435394	0	1736542348	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.300000__q5__draw092	confirmation	0.01	0.3	0.27499999999999997	0.325	0.5	1727.6579933858775	1730.0	60	100	500	5.0	2400.0	2272.0	92	59281772	0	1385953458	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.300000__q5__draw093	confirmation	0.01	0.3	0.27499999999999997	0.325	0.5	1727.6579933858775	1730.0	60	100	500	5.0	2400.0	2272.0	93	1524359534	0	1356575217	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.300000__q5__draw094	confirmation	0.01	0.3	0.27499999999999997	0.325	0.5	1727.6579933858775	1730.0	60	100	500	5.0	2400.0	2272.0	94	1157255201	0	892007288	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.300000__q5__draw095	confirmation	0.01	0.3	0.27499999999999997	0.325	0.5	1727.6579933858775	1730.0	60	100	500	5.0	2400.0	2272.0	95	984574630	0	596760177	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.300000__q5__draw096	confirmation	0.01	0.3	0.27499999999999997	0.325	0.5	1727.6579933858775	1730.0	60	100	500	5.0	2400.0	2272.0	96	896169969	0	749896781	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.300000__q5__draw097	confirmation	0.01	0.3	0.27499999999999997	0.325	0.5	1727.6579933858775	1730.0	60	100	500	5.0	2400.0	2272.0	97	1354284672	0	1680017296	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.300000__q5__draw098	confirmation	0.01	0.3	0.27499999999999997	0.325	0.5	1727.6579933858775	1730.0	60	100	500	5.0	2400.0	2272.0	98	419318993	0	13682129	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.300000__q5__draw099	confirmation	0.01	0.3	0.27499999999999997	0.325	0.5	1727.6579933858775	1730.0	60	100	500	5.0	2400.0	2272.0	99	129718083	0	1032134472	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.100000__q5__draw000	confirmation	0.005	0.1	0.07500000000000001	0.125	0.2	1944.5205320646232	1945.0	20	100	500	5.0	2400.0	2272.0	0	1107625450	0	1513496312	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.100000__q5__draw001	confirmation	0.005	0.1	0.07500000000000001	0.125	0.2	1944.5205320646232	1945.0	20	100	500	5.0	2400.0	2272.0	1	1812086928	0	1393408603	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.100000__q5__draw002	confirmation	0.005	0.1	0.07500000000000001	0.125	0.2	1944.5205320646232	1945.0	20	100	500	5.0	2400.0	2272.0	2	2026088166	0	2126050423	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.100000__q5__draw003	confirmation	0.005	0.1	0.07500000000000001	0.125	0.2	1944.5205320646232	1945.0	20	100	500	5.0	2400.0	2272.0	3	1338475636	0	715898795	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.100000__q5__draw004	confirmation	0.005	0.1	0.07500000000000001	0.125	0.2	1944.5205320646232	1945.0	20	100	500	5.0	2400.0	2272.0	4	506608397	0	1708297	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.100000__q5__draw005	confirmation	0.005	0.1	0.07500000000000001	0.125	0.2	1944.5205320646232	1945.0	20	100	500	5.0	2400.0	2272.0	5	1652147147	0	743905821	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.100000__q5__draw006	confirmation	0.005	0.1	0.07500000000000001	0.125	0.2	1944.5205320646232	1945.0	20	100	500	5.0	2400.0	2272.0	6	1539105405	0	2005717880	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.100000__q5__draw007	confirmation	0.005	0.1	0.07500000000000001	0.125	0.2	1944.5205320646232	1945.0	20	100	500	5.0	2400.0	2272.0	7	1272131842	0	2008536003	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.100000__q5__draw008	confirmation	0.005	0.1	0.07500000000000001	0.125	0.2	1944.5205320646232	1945.0	20	100	500	5.0	2400.0	2272.0	8	595220848	0	874856983	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.100000__q5__draw009	confirmation	0.005	0.1	0.07500000000000001	0.125	0.2	1944.5205320646232	1945.0	20	100	500	5.0	2400.0	2272.0	9	938430847	0	810729650	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.100000__q5__draw010	confirmation	0.005	0.1	0.07500000000000001	0.125	0.2	1944.5205320646232	1945.0	20	100	500	5.0	2400.0	2272.0	10	268870481	0	1596591331	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.100000__q5__draw011	confirmation	0.005	0.1	0.07500000000000001	0.125	0.2	1944.5205320646232	1945.0	20	100	500	5.0	2400.0	2272.0	11	1297447114	0	1994857960	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.100000__q5__draw012	confirmation	0.005	0.1	0.07500000000000001	0.125	0.2	1944.5205320646232	1945.0	20	100	500	5.0	2400.0	2272.0	12	2025094865	0	447223065	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.100000__q5__draw013	confirmation	0.005	0.1	0.07500000000000001	0.125	0.2	1944.5205320646232	1945.0	20	100	500	5.0	2400.0	2272.0	13	952518516	0	1069835766	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.100000__q5__draw014	confirmation	0.005	0.1	0.07500000000000001	0.125	0.2	1944.5205320646232	1945.0	20	100	500	5.0	2400.0	2272.0	14	479358660	0	1965753133	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.100000__q5__draw015	confirmation	0.005	0.1	0.07500000000000001	0.125	0.2	1944.5205320646232	1945.0	20	100	500	5.0	2400.0	2272.0	15	1623985138	0	1261245609	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.100000__q5__draw016	confirmation	0.005	0.1	0.07500000000000001	0.125	0.2	1944.5205320646232	1945.0	20	100	500	5.0	2400.0	2272.0	16	287181021	0	262449848	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.100000__q5__draw017	confirmation	0.005	0.1	0.07500000000000001	0.125	0.2	1944.5205320646232	1945.0	20	100	500	5.0	2400.0	2272.0	17	1246251903	0	2091098375	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.100000__q5__draw018	confirmation	0.005	0.1	0.07500000000000001	0.125	0.2	1944.5205320646232	1945.0	20	100	500	5.0	2400.0	2272.0	18	1584244144	0	1159786063	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.100000__q5__draw019	confirmation	0.005	0.1	0.07500000000000001	0.125	0.2	1944.5205320646232	1945.0	20	100	500	5.0	2400.0	2272.0	19	10847365	0	1048692698	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.100000__q5__draw020	confirmation	0.005	0.1	0.07500000000000001	0.125	0.2	1944.5205320646232	1945.0	20	100	500	5.0	2400.0	2272.0	20	918442313	0	1003972259	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.100000__q5__draw021	confirmation	0.005	0.1	0.07500000000000001	0.125	0.2	1944.5205320646232	1945.0	20	100	500	5.0	2400.0	2272.0	21	1927923166	0	1238476079	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
