calibration_id	phase	processing_mode	selection_coefficient	target_allele_frequency	population_af_lower	population_af_upper	candidate_pool_diploids	sample_diploids	exact_sample_alt_count	draw_index	seed	panel_seed	slim_scaling_factor	slim_burn_in	sequence_length_bp	focal_position_bp	origin_age_generations	origin_contract_sha256	event_contract_sha256	cell_contract_sha256	slim_sha256
eas_selected__confirm100__s0.010000__af0.200000__q5__draw087	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.2	0.17500000000000002	0.225	500	100	40	87	1567889806	1245729185	5.0	0.1	2	1	1152.0	4cfa2c17f60941a05b793e8bc9840fafe1d1ff3d1f54a04998aab0d0de32394f	c3b66bbac06ec9012ecc12581469a36c1edd8dd20de5bc27a3c4fdae49a5c026	c593c6cb03f6145a0058f3602d1ada7b5f3d930e76d5c5a97849676f5eab8831	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.010000__af0.200000__q5__draw088	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.2	0.17500000000000002	0.225	500	100	40	88	203768157	151685445	5.0	0.1	2	1	1152.0	4cfa2c17f60941a05b793e8bc9840fafe1d1ff3d1f54a04998aab0d0de32394f	c3b66bbac06ec9012ecc12581469a36c1edd8dd20de5bc27a3c4fdae49a5c026	c593c6cb03f6145a0058f3602d1ada7b5f3d930e76d5c5a97849676f5eab8831	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.010000__af0.200000__q5__draw089	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.2	0.17500000000000002	0.225	500	100	40	89	1867078226	1033401789	5.0	0.1	2	1	1152.0	4cfa2c17f60941a05b793e8bc9840fafe1d1ff3d1f54a04998aab0d0de32394f	c3b66bbac06ec9012ecc12581469a36c1edd8dd20de5bc27a3c4fdae49a5c026	c593c6cb03f6145a0058f3602d1ada7b5f3d930e76d5c5a97849676f5eab8831	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.010000__af0.200000__q5__draw090	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.2	0.17500000000000002	0.225	500	100	40	90	1704394193	1419727385	5.0	0.1	2	1	1152.0	4cfa2c17f60941a05b793e8bc9840fafe1d1ff3d1f54a04998aab0d0de32394f	c3b66bbac06ec9012ecc12581469a36c1edd8dd20de5bc27a3c4fdae49a5c026	c593c6cb03f6145a0058f3602d1ada7b5f3d930e76d5c5a97849676f5eab8831	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.010000__af0.200000__q5__draw091	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.2	0.17500000000000002	0.225	500	100	40	91	1606776183	765509702	5.0	0.1	2	1	1152.0	4cfa2c17f60941a05b793e8bc9840fafe1d1ff3d1f54a04998aab0d0de32394f	c3b66bbac06ec9012ecc12581469a36c1edd8dd20de5bc27a3c4fdae49a5c026	c593c6cb03f6145a0058f3602d1ada7b5f3d930e76d5c5a97849676f5eab8831	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.010000__af0.200000__q5__draw092	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.2	0.17500000000000002	0.225	500	100	40	92	1233771796	1039925007	5.0	0.1	2	1	1152.0	4cfa2c17f60941a05b793e8bc9840fafe1d1ff3d1f54a04998aab0d0de32394f	c3b66bbac06ec9012ecc12581469a36c1edd8dd20de5bc27a3c4fdae49a5c026	c593c6cb03f6145a0058f3602d1ada7b5f3d930e76d5c5a97849676f5eab8831	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.010000__af0.200000__q5__draw093	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.2	0.17500000000000002	0.225	500	100	40	93	641448099	965046171	5.0	0.1	2	1	1152.0	4cfa2c17f60941a05b793e8bc9840fafe1d1ff3d1f54a04998aab0d0de32394f	c3b66bbac06ec9012ecc12581469a36c1edd8dd20de5bc27a3c4fdae49a5c026	c593c6cb03f6145a0058f3602d1ada7b5f3d930e76d5c5a97849676f5eab8831	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.010000__af0.200000__q5__draw094	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.2	0.17500000000000002	0.225	500	100	40	94	1797514058	925035893	5.0	0.1	2	1	1152.0	4cfa2c17f60941a05b793e8bc9840fafe1d1ff3d1f54a04998aab0d0de32394f	c3b66bbac06ec9012ecc12581469a36c1edd8dd20de5bc27a3c4fdae49a5c026	c593c6cb03f6145a0058f3602d1ada7b5f3d930e76d5c5a97849676f5eab8831	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.010000__af0.200000__q5__draw095	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.2	0.17500000000000002	0.225	500	100	40	95	1743481946	1150141500	5.0	0.1	2	1	1152.0	4cfa2c17f60941a05b793e8bc9840fafe1d1ff3d1f54a04998aab0d0de32394f	c3b66bbac06ec9012ecc12581469a36c1edd8dd20de5bc27a3c4fdae49a5c026	c593c6cb03f6145a0058f3602d1ada7b5f3d930e76d5c5a97849676f5eab8831	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.010000__af0.200000__q5__draw096	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.2	0.17500000000000002	0.225	500	100	40	96	974908125	2039872533	5.0	0.1	2	1	1152.0	4cfa2c17f60941a05b793e8bc9840fafe1d1ff3d1f54a04998aab0d0de32394f	c3b66bbac06ec9012ecc12581469a36c1edd8dd20de5bc27a3c4fdae49a5c026	c593c6cb03f6145a0058f3602d1ada7b5f3d930e76d5c5a97849676f5eab8831	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.010000__af0.200000__q5__draw097	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.2	0.17500000000000002	0.225	500	100	40	97	1470113491	40848197	5.0	0.1	2	1	1152.0	4cfa2c17f60941a05b793e8bc9840fafe1d1ff3d1f54a04998aab0d0de32394f	c3b66bbac06ec9012ecc12581469a36c1edd8dd20de5bc27a3c4fdae49a5c026	c593c6cb03f6145a0058f3602d1ada7b5f3d930e76d5c5a97849676f5eab8831	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.010000__af0.200000__q5__draw098	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.2	0.17500000000000002	0.225	500	100	40	98	671398870	1356776988	5.0	0.1	2	1	1152.0	4cfa2c17f60941a05b793e8bc9840fafe1d1ff3d1f54a04998aab0d0de32394f	c3b66bbac06ec9012ecc12581469a36c1edd8dd20de5bc27a3c4fdae49a5c026	c593c6cb03f6145a0058f3602d1ada7b5f3d930e76d5c5a97849676f5eab8831	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.010000__af0.200000__q5__draw099	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.2	0.17500000000000002	0.225	500	100	40	99	1405840130	1062248557	5.0	0.1	2	1	1152.0	4cfa2c17f60941a05b793e8bc9840fafe1d1ff3d1f54a04998aab0d0de32394f	c3b66bbac06ec9012ecc12581469a36c1edd8dd20de5bc27a3c4fdae49a5c026	c593c6cb03f6145a0058f3602d1ada7b5f3d930e76d5c5a97849676f5eab8831	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.010000__af0.300000__q5__draw000	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.3	0.27499999999999997	0.325	500	100	60	0	275459659	1788989335	5.0	0.1	2	1	1258.0	3bc0b4353f9cb11b8d34742ad46ccf6ed94a9745db985e17867fe8a3c0d99e5a	7e3fbbb5d9b6782e689e56f3dfe7344378b54b992cfa3375779fc2ed40220edf	b2ff2b052e207c1fe9f479665db6ece313c068e369f2eb11630c45665d8dac25	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.010000__af0.300000__q5__draw001	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.3	0.27499999999999997	0.325	500	100	60	1	1667835369	849224910	5.0	0.1	2	1	1258.0	3bc0b4353f9cb11b8d34742ad46ccf6ed94a9745db985e17867fe8a3c0d99e5a	7e3fbbb5d9b6782e689e56f3dfe7344378b54b992cfa3375779fc2ed40220edf	b2ff2b052e207c1fe9f479665db6ece313c068e369f2eb11630c45665d8dac25	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.010000__af0.300000__q5__draw002	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.3	0.27499999999999997	0.325	500	100	60	2	581928181	1381843768	5.0	0.1	2	1	1258.0	3bc0b4353f9cb11b8d34742ad46ccf6ed94a9745db985e17867fe8a3c0d99e5a	7e3fbbb5d9b6782e689e56f3dfe7344378b54b992cfa3375779fc2ed40220edf	b2ff2b052e207c1fe9f479665db6ece313c068e369f2eb11630c45665d8dac25	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.010000__af0.300000__q5__draw003	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.3	0.27499999999999997	0.325	500	100	60	3	1339959968	2044325539	5.0	0.1	2	1	1258.0	3bc0b4353f9cb11b8d34742ad46ccf6ed94a9745db985e17867fe8a3c0d99e5a	7e3fbbb5d9b6782e689e56f3dfe7344378b54b992cfa3375779fc2ed40220edf	b2ff2b052e207c1fe9f479665db6ece313c068e369f2eb11630c45665d8dac25	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.010000__af0.300000__q5__draw004	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.3	0.27499999999999997	0.325	500	100	60	4	567081896	626496440	5.0	0.1	2	1	1258.0	3bc0b4353f9cb11b8d34742ad46ccf6ed94a9745db985e17867fe8a3c0d99e5a	7e3fbbb5d9b6782e689e56f3dfe7344378b54b992cfa3375779fc2ed40220edf	b2ff2b052e207c1fe9f479665db6ece313c068e369f2eb11630c45665d8dac25	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.010000__af0.300000__q5__draw005	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.3	0.27499999999999997	0.325	500	100	60	5	415331962	1532280100	5.0	0.1	2	1	1258.0	3bc0b4353f9cb11b8d34742ad46ccf6ed94a9745db985e17867fe8a3c0d99e5a	7e3fbbb5d9b6782e689e56f3dfe7344378b54b992cfa3375779fc2ed40220edf	b2ff2b052e207c1fe9f479665db6ece313c068e369f2eb11630c45665d8dac25	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.010000__af0.300000__q5__draw006	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.3	0.27499999999999997	0.325	500	100	60	6	82310210	2073675544	5.0	0.1	2	1	1258.0	3bc0b4353f9cb11b8d34742ad46ccf6ed94a9745db985e17867fe8a3c0d99e5a	7e3fbbb5d9b6782e689e56f3dfe7344378b54b992cfa3375779fc2ed40220edf	b2ff2b052e207c1fe9f479665db6ece313c068e369f2eb11630c45665d8dac25	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.010000__af0.300000__q5__draw007	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.3	0.27499999999999997	0.325	500	100	60	7	391194211	1837574646	5.0	0.1	2	1	1258.0	3bc0b4353f9cb11b8d34742ad46ccf6ed94a9745db985e17867fe8a3c0d99e5a	7e3fbbb5d9b6782e689e56f3dfe7344378b54b992cfa3375779fc2ed40220edf	b2ff2b052e207c1fe9f479665db6ece313c068e369f2eb11630c45665d8dac25	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.010000__af0.300000__q5__draw008	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.3	0.27499999999999997	0.325	500	100	60	8	1026124991	1964396369	5.0	0.1	2	1	1258.0	3bc0b4353f9cb11b8d34742ad46ccf6ed94a9745db985e17867fe8a3c0d99e5a	7e3fbbb5d9b6782e689e56f3dfe7344378b54b992cfa3375779fc2ed40220edf	b2ff2b052e207c1fe9f479665db6ece313c068e369f2eb11630c45665d8dac25	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.010000__af0.300000__q5__draw009	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.3	0.27499999999999997	0.325	500	100	60	9	602585401	478750340	5.0	0.1	2	1	1258.0	3bc0b4353f9cb11b8d34742ad46ccf6ed94a9745db985e17867fe8a3c0d99e5a	7e3fbbb5d9b6782e689e56f3dfe7344378b54b992cfa3375779fc2ed40220edf	b2ff2b052e207c1fe9f479665db6ece313c068e369f2eb11630c45665d8dac25	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.010000__af0.300000__q5__draw010	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.3	0.27499999999999997	0.325	500	100	60	10	892485580	2110930159	5.0	0.1	2	1	1258.0	3bc0b4353f9cb11b8d34742ad46ccf6ed94a9745db985e17867fe8a3c0d99e5a	7e3fbbb5d9b6782e689e56f3dfe7344378b54b992cfa3375779fc2ed40220edf	b2ff2b052e207c1fe9f479665db6ece313c068e369f2eb11630c45665d8dac25	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.010000__af0.300000__q5__draw011	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.3	0.27499999999999997	0.325	500	100	60	11	660740617	388121758	5.0	0.1	2	1	1258.0	3bc0b4353f9cb11b8d34742ad46ccf6ed94a9745db985e17867fe8a3c0d99e5a	7e3fbbb5d9b6782e689e56f3dfe7344378b54b992cfa3375779fc2ed40220edf	b2ff2b052e207c1fe9f479665db6ece313c068e369f2eb11630c45665d8dac25	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.010000__af0.300000__q5__draw012	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.3	0.27499999999999997	0.325	500	100	60	12	112099639	2038791570	5.0	0.1	2	1	1258.0	3bc0b4353f9cb11b8d34742ad46ccf6ed94a9745db985e17867fe8a3c0d99e5a	7e3fbbb5d9b6782e689e56f3dfe7344378b54b992cfa3375779fc2ed40220edf	b2ff2b052e207c1fe9f479665db6ece313c068e369f2eb11630c45665d8dac25	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.010000__af0.300000__q5__draw013	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.3	0.27499999999999997	0.325	500	100	60	13	441234291	357835700	5.0	0.1	2	1	1258.0	3bc0b4353f9cb11b8d34742ad46ccf6ed94a9745db985e17867fe8a3c0d99e5a	7e3fbbb5d9b6782e689e56f3dfe7344378b54b992cfa3375779fc2ed40220edf	b2ff2b052e207c1fe9f479665db6ece313c068e369f2eb11630c45665d8dac25	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.010000__af0.300000__q5__draw014	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.3	0.27499999999999997	0.325	500	100	60	14	933376038	2130400862	5.0	0.1	2	1	1258.0	3bc0b4353f9cb11b8d34742ad46ccf6ed94a9745db985e17867fe8a3c0d99e5a	7e3fbbb5d9b6782e689e56f3dfe7344378b54b992cfa3375779fc2ed40220edf	b2ff2b052e207c1fe9f479665db6ece313c068e369f2eb11630c45665d8dac25	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.010000__af0.300000__q5__draw015	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.3	0.27499999999999997	0.325	500	100	60	15	1179734828	676043145	5.0	0.1	2	1	1258.0	3bc0b4353f9cb11b8d34742ad46ccf6ed94a9745db985e17867fe8a3c0d99e5a	7e3fbbb5d9b6782e689e56f3dfe7344378b54b992cfa3375779fc2ed40220edf	b2ff2b052e207c1fe9f479665db6ece313c068e369f2eb11630c45665d8dac25	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.010000__af0.300000__q5__draw016	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.3	0.27499999999999997	0.325	500	100	60	16	132325512	31931446	5.0	0.1	2	1	1258.0	3bc0b4353f9cb11b8d34742ad46ccf6ed94a9745db985e17867fe8a3c0d99e5a	7e3fbbb5d9b6782e689e56f3dfe7344378b54b992cfa3375779fc2ed40220edf	b2ff2b052e207c1fe9f479665db6ece313c068e369f2eb11630c45665d8dac25	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.010000__af0.300000__q5__draw017	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.3	0.27499999999999997	0.325	500	100	60	17	1521064280	125706114	5.0	0.1	2	1	1258.0	3bc0b4353f9cb11b8d34742ad46ccf6ed94a9745db985e17867fe8a3c0d99e5a	7e3fbbb5d9b6782e689e56f3dfe7344378b54b992cfa3375779fc2ed40220edf	b2ff2b052e207c1fe9f479665db6ece313c068e369f2eb11630c45665d8dac25	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.010000__af0.300000__q5__draw018	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.3	0.27499999999999997	0.325	500	100	60	18	61148556	1342287967	5.0	0.1	2	1	1258.0	3bc0b4353f9cb11b8d34742ad46ccf6ed94a9745db985e17867fe8a3c0d99e5a	7e3fbbb5d9b6782e689e56f3dfe7344378b54b992cfa3375779fc2ed40220edf	b2ff2b052e207c1fe9f479665db6ece313c068e369f2eb11630c45665d8dac25	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.010000__af0.300000__q5__draw019	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.3	0.27499999999999997	0.325	500	100	60	19	1944082786	2000089391	5.0	0.1	2	1	1258.0	3bc0b4353f9cb11b8d34742ad46ccf6ed94a9745db985e17867fe8a3c0d99e5a	7e3fbbb5d9b6782e689e56f3dfe7344378b54b992cfa3375779fc2ed40220edf	b2ff2b052e207c1fe9f479665db6ece313c068e369f2eb11630c45665d8dac25	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.010000__af0.300000__q5__draw020	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.3	0.27499999999999997	0.325	500	100	60	20	924435782	1568240893	5.0	0.1	2	1	1258.0	3bc0b4353f9cb11b8d34742ad46ccf6ed94a9745db985e17867fe8a3c0d99e5a	7e3fbbb5d9b6782e689e56f3dfe7344378b54b992cfa3375779fc2ed40220edf	b2ff2b052e207c1fe9f479665db6ece313c068e369f2eb11630c45665d8dac25	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.010000__af0.300000__q5__draw021	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.3	0.27499999999999997	0.325	500	100	60	21	800552807	867824363	5.0	0.1	2	1	1258.0	3bc0b4353f9cb11b8d34742ad46ccf6ed94a9745db985e17867fe8a3c0d99e5a	7e3fbbb5d9b6782e689e56f3dfe7344378b54b992cfa3375779fc2ed40220edf	b2ff2b052e207c1fe9f479665db6ece313c068e369f2eb11630c45665d8dac25	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.010000__af0.300000__q5__draw022	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.3	0.27499999999999997	0.325	500	100	60	22	909309720	930137000	5.0	0.1	2	1	1258.0	3bc0b4353f9cb11b8d34742ad46ccf6ed94a9745db985e17867fe8a3c0d99e5a	7e3fbbb5d9b6782e689e56f3dfe7344378b54b992cfa3375779fc2ed40220edf	b2ff2b052e207c1fe9f479665db6ece313c068e369f2eb11630c45665d8dac25	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.010000__af0.300000__q5__draw023	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.3	0.27499999999999997	0.325	500	100	60	23	1705060894	2086413390	5.0	0.1	2	1	1258.0	3bc0b4353f9cb11b8d34742ad46ccf6ed94a9745db985e17867fe8a3c0d99e5a	7e3fbbb5d9b6782e689e56f3dfe7344378b54b992cfa3375779fc2ed40220edf	b2ff2b052e207c1fe9f479665db6ece313c068e369f2eb11630c45665d8dac25	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.010000__af0.300000__q5__draw024	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.3	0.27499999999999997	0.325	500	100	60	24	1392264373	29279740	5.0	0.1	2	1	1258.0	3bc0b4353f9cb11b8d34742ad46ccf6ed94a9745db985e17867fe8a3c0d99e5a	7e3fbbb5d9b6782e689e56f3dfe7344378b54b992cfa3375779fc2ed40220edf	b2ff2b052e207c1fe9f479665db6ece313c068e369f2eb11630c45665d8dac25	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.010000__af0.300000__q5__draw025	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.3	0.27499999999999997	0.325	500	100	60	25	1764083519	218768315	5.0	0.1	2	1	1258.0	3bc0b4353f9cb11b8d34742ad46ccf6ed94a9745db985e17867fe8a3c0d99e5a	7e3fbbb5d9b6782e689e56f3dfe7344378b54b992cfa3375779fc2ed40220edf	b2ff2b052e207c1fe9f479665db6ece313c068e369f2eb11630c45665d8dac25	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.010000__af0.300000__q5__draw026	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.3	0.27499999999999997	0.325	500	100	60	26	1776894014	1254301587	5.0	0.1	2	1	1258.0	3bc0b4353f9cb11b8d34742ad46ccf6ed94a9745db985e17867fe8a3c0d99e5a	7e3fbbb5d9b6782e689e56f3dfe7344378b54b992cfa3375779fc2ed40220edf	b2ff2b052e207c1fe9f479665db6ece313c068e369f2eb11630c45665d8dac25	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.010000__af0.300000__q5__draw027	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.3	0.27499999999999997	0.325	500	100	60	27	1322308310	432074037	5.0	0.1	2	1	1258.0	3bc0b4353f9cb11b8d34742ad46ccf6ed94a9745db985e17867fe8a3c0d99e5a	7e3fbbb5d9b6782e689e56f3dfe7344378b54b992cfa3375779fc2ed40220edf	b2ff2b052e207c1fe9f479665db6ece313c068e369f2eb11630c45665d8dac25	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.010000__af0.300000__q5__draw028	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.3	0.27499999999999997	0.325	500	100	60	28	1629574617	1071457870	5.0	0.1	2	1	1258.0	3bc0b4353f9cb11b8d34742ad46ccf6ed94a9745db985e17867fe8a3c0d99e5a	7e3fbbb5d9b6782e689e56f3dfe7344378b54b992cfa3375779fc2ed40220edf	b2ff2b052e207c1fe9f479665db6ece313c068e369f2eb11630c45665d8dac25	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.010000__af0.300000__q5__draw029	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.3	0.27499999999999997	0.325	500	100	60	29	22458169	887065744	5.0	0.1	2	1	1258.0	3bc0b4353f9cb11b8d34742ad46ccf6ed94a9745db985e17867fe8a3c0d99e5a	7e3fbbb5d9b6782e689e56f3dfe7344378b54b992cfa3375779fc2ed40220edf	b2ff2b052e207c1fe9f479665db6ece313c068e369f2eb11630c45665d8dac25	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.010000__af0.300000__q5__draw030	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.3	0.27499999999999997	0.325	500	100	60	30	1586221484	1836503556	5.0	0.1	2	1	1258.0	3bc0b4353f9cb11b8d34742ad46ccf6ed94a9745db985e17867fe8a3c0d99e5a	7e3fbbb5d9b6782e689e56f3dfe7344378b54b992cfa3375779fc2ed40220edf	b2ff2b052e207c1fe9f479665db6ece313c068e369f2eb11630c45665d8dac25	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.010000__af0.300000__q5__draw031	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.3	0.27499999999999997	0.325	500	100	60	31	977494309	1600170401	5.0	0.1	2	1	1258.0	3bc0b4353f9cb11b8d34742ad46ccf6ed94a9745db985e17867fe8a3c0d99e5a	7e3fbbb5d9b6782e689e56f3dfe7344378b54b992cfa3375779fc2ed40220edf	b2ff2b052e207c1fe9f479665db6ece313c068e369f2eb11630c45665d8dac25	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.010000__af0.300000__q5__draw032	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.3	0.27499999999999997	0.325	500	100	60	32	2035287964	1658900707	5.0	0.1	2	1	1258.0	3bc0b4353f9cb11b8d34742ad46ccf6ed94a9745db985e17867fe8a3c0d99e5a	7e3fbbb5d9b6782e689e56f3dfe7344378b54b992cfa3375779fc2ed40220edf	b2ff2b052e207c1fe9f479665db6ece313c068e369f2eb11630c45665d8dac25	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.010000__af0.300000__q5__draw033	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.3	0.27499999999999997	0.325	500	100	60	33	1049362172	987503241	5.0	0.1	2	1	1258.0	3bc0b4353f9cb11b8d34742ad46ccf6ed94a9745db985e17867fe8a3c0d99e5a	7e3fbbb5d9b6782e689e56f3dfe7344378b54b992cfa3375779fc2ed40220edf	b2ff2b052e207c1fe9f479665db6ece313c068e369f2eb11630c45665d8dac25	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
