draw_id	phase	selection_coefficient	target_allele_frequency	population_af_lower	population_af_upper	exact_sample_alt_count	sample_diploids	candidate_pool_diploids	slim_scaling_factor	mutation_age_generations	selection_start_generations_ago	selection_end_generations_ago	draw_index	seed	seed_nonce	panel_seed	panel_seed_nonce	timeout_seconds	sequence_length_bp	focal_position_bp	processing_mode
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw010	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	10	1757621832	0	389226034	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw011	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	11	1676692362	0	1612379400	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw012	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	12	961271505	0	700654897	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw013	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	13	196683193	0	507055595	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw014	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	14	680573025	0	1337610979	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw015	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	15	470928665	0	2012138381	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw016	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	16	1960641742	0	1449801686	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw017	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	17	1516271212	0	1990886670	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw018	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	18	967580561	0	689135288	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw019	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	19	736788446	0	1237790469	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw020	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	20	329601595	0	333676917	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw021	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	21	1943857385	0	1939743329	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw022	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	22	1673096864	0	2033108482	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw023	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	23	352500131	0	2005045202	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw024	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	24	798250391	0	1298710274	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw025	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	25	210326215	0	135089589	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw026	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	26	1095738091	0	844647359	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw027	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	27	913192130	0	1571239310	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw028	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	28	356356309	0	773724552	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw029	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	29	1680765591	0	387481539	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw030	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	30	1540631680	0	360971692	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw031	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	31	540691549	0	1887927489	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw032	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	32	1403288941	0	607626724	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw033	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	33	1505223528	0	815706350	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw034	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	34	1146739333	0	400713117	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw035	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	35	1294369980	0	1973557977	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw036	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	36	768370648	0	235942882	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw037	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	37	998717455	0	80217566	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw038	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	38	1916156279	0	1907577087	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw039	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	39	141735222	0	2133000141	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw040	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	40	1549529098	0	833476622	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw041	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	41	1651243262	0	422142894	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw042	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	42	903999836	0	2092166667	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw043	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	43	2143077694	0	1280932827	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw044	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	44	165553117	0	1359574265	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw045	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	45	410885477	0	1894687526	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw046	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	46	827257765	0	2143326030	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw047	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	47	1459263469	0	1668796996	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw048	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	48	1033779073	0	1933723421	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw049	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	49	1583945342	0	380162662	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw050	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	50	706680070	0	1372320109	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw051	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	51	1871733015	0	1714179047	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw052	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	52	1898932065	0	1762770154	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw053	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	53	1615999389	0	1779281584	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw054	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	54	803518043	0	1497903476	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw055	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	55	525929561	0	1020504998	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw056	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	56	264406560	0	412716520	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw057	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	57	1652093935	0	835827747	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw058	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	58	964524900	0	338856951	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw059	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	59	285901690	0	925939325	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw060	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	60	1875830396	0	1091916598	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw061	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	61	740227201	0	256691352	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw062	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	62	1036953102	0	1764169795	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw063	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	63	626324310	0	1690044063	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw064	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	64	935327987	0	2061569304	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw065	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	65	153688507	0	85726881	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw066	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	66	534316413	0	2133392069	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw067	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	67	1249334060	0	1534243088	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw068	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	68	189359248	0	424509579	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw069	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	69	1572945681	0	2048578352	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw070	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	70	902616786	0	1374973124	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw071	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	71	1149473889	0	178385708	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw072	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	72	414812341	0	2054671781	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw073	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	73	134059316	0	2075715868	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw074	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	74	1366138225	0	1307068793	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw075	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	75	1410524695	0	1321666374	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw076	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	76	231427273	0	1602838144	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw077	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	77	2145400780	0	331433451	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw078	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	78	1329440057	0	1690333975	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw079	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	79	1276381178	0	352897780	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw080	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	80	1931984726	0	2128811308	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw081	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	81	2094379408	0	1227491171	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw082	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	82	1263582868	0	760620313	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw083	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	83	279893231	0	354680061	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw084	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	84	278780643	0	1265773561	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw085	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	85	984397953	0	1891306421	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw086	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	86	1488089750	0	624632681	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw087	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	87	748543845	0	567672986	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw088	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	88	295307882	0	1534402959	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw089	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	89	1999740505	0	1692083060	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw090	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	90	865136712	0	889145840	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw091	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	91	1694501640	0	1267211125	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.300000__q5__draw092	confirmation	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	92	1069032139	0	14129269	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
