unit_id	demography_id	demography_kind	population	source_model	selection_origin	simulation_class	selection_coefficient	target_allele_frequency	population_af_lower	population_af_upper	exact_sample_alt_count	sample_diploids	replicate_index	seed	sequence_length_bp	focal_position_bp
ancient_eurasia_han_introgression__af30__selected_s0p010__rep001	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	selected	0.01	0.3	0.27499999999999997	0.325	60	100	1	509727896	10000000	5000000
ancient_eurasia_han_introgression__af30__selected_s0p010__rep002	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	selected	0.01	0.3	0.27499999999999997	0.325	60	100	2	1226299901	10000000	5000000
ancient_eurasia_han_introgression__af30__selected_s0p010__rep003	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	selected	0.01	0.3	0.27499999999999997	0.325	60	100	3	1358070069	10000000	5000000
ancient_eurasia_han_introgression__af30__selected_s0p010__rep004	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	selected	0.01	0.3	0.27499999999999997	0.325	60	100	4	1181705251	10000000	5000000
ancient_eurasia_han_introgression__af30__selected_s0p010__rep005	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	selected	0.01	0.3	0.27499999999999997	0.325	60	100	5	545138958	10000000	5000000
ancient_eurasia_han_introgression__af30__selected_s0p010__rep006	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	selected	0.01	0.3	0.27499999999999997	0.325	60	100	6	116944212	10000000	5000000
ancient_eurasia_han_introgression__af30__selected_s0p010__rep007	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	selected	0.01	0.3	0.27499999999999997	0.325	60	100	7	543481172	10000000	5000000
ancient_eurasia_han_introgression__af30__selected_s0p010__rep008	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	selected	0.01	0.3	0.27499999999999997	0.325	60	100	8	635470125	10000000	5000000
ancient_eurasia_han_introgression__af30__selected_s0p010__rep009	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	selected	0.01	0.3	0.27499999999999997	0.325	60	100	9	1131048200	10000000	5000000
ancient_eurasia_han_introgression__af30__selected_s0p010__rep010	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	selected	0.01	0.3	0.27499999999999997	0.325	60	100	10	424694839	10000000	5000000
ancient_eurasia_han_introgression__af30__selected_s0p005__rep001	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	selected	0.005	0.3	0.27499999999999997	0.325	60	100	1	972184055	10000000	5000000
ancient_eurasia_han_introgression__af30__selected_s0p005__rep002	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	selected	0.005	0.3	0.27499999999999997	0.325	60	100	2	774477530	10000000	5000000
ancient_eurasia_han_introgression__af30__selected_s0p005__rep003	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	selected	0.005	0.3	0.27499999999999997	0.325	60	100	3	2038119003	10000000	5000000
ancient_eurasia_han_introgression__af30__selected_s0p005__rep004	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	selected	0.005	0.3	0.27499999999999997	0.325	60	100	4	153171582	10000000	5000000
ancient_eurasia_han_introgression__af30__selected_s0p005__rep005	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	selected	0.005	0.3	0.27499999999999997	0.325	60	100	5	1744663392	10000000	5000000
ancient_eurasia_han_introgression__af30__selected_s0p005__rep006	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	selected	0.005	0.3	0.27499999999999997	0.325	60	100	6	1931067195	10000000	5000000
ancient_eurasia_han_introgression__af30__selected_s0p005__rep007	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	selected	0.005	0.3	0.27499999999999997	0.325	60	100	7	1920152111	10000000	5000000
ancient_eurasia_han_introgression__af30__selected_s0p005__rep008	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	selected	0.005	0.3	0.27499999999999997	0.325	60	100	8	734854774	10000000	5000000
ancient_eurasia_han_introgression__af30__selected_s0p005__rep009	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	selected	0.005	0.3	0.27499999999999997	0.325	60	100	9	1163267586	10000000	5000000
ancient_eurasia_han_introgression__af30__selected_s0p005__rep010	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	selected	0.005	0.3	0.27499999999999997	0.325	60	100	10	1937646060	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep001	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	1	1212491583	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep002	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	2	1506941593	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep003	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	3	1707357999	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep004	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	4	2096264677	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep005	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	5	1360563203	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep006	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	6	1326479483	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep007	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	7	1358777597	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep008	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	8	62181865	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep009	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	9	457269639	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep010	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	10	202055535	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep011	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	11	2092337847	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep012	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	12	1112875888	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep013	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	13	499225100	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep014	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	14	1387604855	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep015	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	15	1104931803	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep016	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	16	875274321	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep017	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	17	54067091	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep018	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	18	1079667939	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep019	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	19	496790006	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep020	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	20	1433837538	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep021	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	21	1200104095	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep022	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	22	1764608266	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep023	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	23	1544453985	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep024	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	24	831766741	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep025	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	25	488728261	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep026	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	26	1168388743	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep027	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	27	1584992074	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep028	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	28	1981217866	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep029	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	29	924807442	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep030	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	30	2026291155	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep031	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	31	563673840	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep032	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	32	1785798492	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep033	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	33	1962989323	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep034	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	34	1420103684	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep035	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	35	1709329026	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep036	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	36	966848495	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep037	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	37	795593691	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep038	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	38	785471310	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep039	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	39	227890792	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep040	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	40	38609633	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep041	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	41	413244768	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep042	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	42	189247422	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep043	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	43	1918368387	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep044	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	44	1299633606	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep045	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	45	963071255	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep046	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	46	2045737281	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep047	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	47	796184949	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep048	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	48	349168313	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep049	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	49	643608954	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep050	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	50	899593019	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep051	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	51	394739892	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep052	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	52	576065555	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep053	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	53	737874094	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep054	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	54	825801674	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep055	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	55	380921392	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep056	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	56	43100652	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep057	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	57	740764731	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep058	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	58	1749001792	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep059	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	59	544973499	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep060	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	60	1473194969	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep061	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	61	1886531599	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep062	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	62	1831725718	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep063	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	63	290996847	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep064	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	64	1890595488	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep065	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	65	1757552651	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep066	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	66	1491960262	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep067	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	67	973463552	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep068	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	68	841346322	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep069	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	69	1086687462	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep070	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	70	206337532	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep071	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	71	942763870	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep072	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	72	1871906199	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep073	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	73	1565917727	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep074	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	74	1810325593	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep075	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	75	1386960320	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep076	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	76	356518400	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep077	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	77	1123882099	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep078	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	78	113797479	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep079	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	79	975668672	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep080	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	80	1425353521	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep081	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	81	306743359	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep082	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	82	202449023	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep083	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	83	1180673547	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep084	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	84	1432819106	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep085	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	85	1458295224	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep086	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	86	1596061657	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep087	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	87	1623833598	10000000	5000000
ancient_eurasia_han_introgression__af30__neutral__rep088	ancient_eurasia_han_introgression	introgression	Han	stdpopsim AncientEurasia_9K19	archaic_specific_introgressed_standing_variation	neutral	0.0	0.3	0.27499999999999997	0.325	60	100	88	570234764	10000000	5000000
